result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
331	“big telecom” site:savetheinternet.com	Greg Collins | Save the Internet	http://www.savetheinternet.com/story/7841	Location Coopersville, MIUnited States 43Â° 3' 48.276" N, 85Â° 55' 37.6464" W Your Headline: Big Telecom Attacks American Manufacturing!  	60		
332	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/	The savetheinternet.com coalition is more than a million everyday people who have banded together with thousands of non-profit organizations, businesses and ...  	60		
333	“big telecom” site:savetheinternet.com	Joseph Hess | Save the Internet	http://www.savetheinternet.com/story/17831	Location East Lansing, MIUnited States 42Â° 44' 6.828" N, 84Â° 29' 1.554" W Your Headline: Don't let Big Telecom control internet access Net Neutrality is ...  	60		
334	“big telecom” site:savetheinternet.com	Concerned Citizen | Save the Internet	http://www.savetheinternet.com/tag/concerned-citizen?page=200		60		
335	“big telecom” site:savetheinternet.com	AT&T's Not-So-Secret Veto over 3G SlingPlayer Mobile | Save the ...	http://www.savetheinternet.com/blog/09/05/13/att%E2%80%99s-not-so-secret-veto-over-3g-slingplayer-mobile	The big telecom companies have all the power they need, and then some, to control the discussion and create the agenda. They don't need more. ...  	60		
336	“big telecom” site:savetheinternet.com	Doug Krauss | Save the Internet	http://www.savetheinternet.com/story/10246	Location Amana, IAUnited States 41Â° 48' 6.0444" N, 91Â° 52' 28.2144" W Your Headline: Don't give in to the big telecom companies. I'm a student at Kirkwood ...  	60		
337	“big telecom” site:savetheinternet.com	Margaret Murray | Save the Internet	http://www.savetheinternet.com/story/16248		60		
338	“big telecom” site:savetheinternet.com	Robert Dallin | Save the Internet	http://www.savetheinternet.com/story/13920	First of all the big telecom firms have plenty of market to themselves over the decades. Bowing to the political and economic pressures of these privately ...  	60		
339	“big telecom” site:savetheinternet.com	T.E. Little | Save the Internet	http://www.savetheinternet.com/story/2341	PLEASE DO NOT LET BIG TELECOM Companies dictate our lives! ONLY WHEN THERE IS COMPETITION IS IT FAIR TO ALL AND MOST FREE! Net Neutrality is essential to ...  	60		
340	“big telecom” site:savetheinternet.com	Jonathan Simmons | Save the Internet	http://www.savetheinternet.com/story/6427		60		
341	“big telecom” site:savetheinternet.com	Christina Benson | Save the Internet	http://www.savetheinternet.com/story/10007	Allowing corporations (such as big telecom companies) to restrict and limit our access to the free exchange of information and ideas is tantamount to ...  	60		
342	“big telecom” site:savetheinternet.com	Susan O\'Neill | Save the Internet	http://www.savetheinternet.com/story/3501	... would hand over what might be our last bastion of freedom in the media to the likes of AT&T and other big telecom companies for their control and profit ...  	60		
343	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/node?page=2204	Don't let Big Telecom slow down my Internet access. The companies that currently control the "pipes" used to send data through the Internet (Verizon, ...  	60		
344	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/node?page=2179	We need Net Neutrality. Just Say No to BIG Telecom . Net Neutrality is essential to free speech, equal opportunity and economic innovation in America. ...  	60		
345	“big telecom” site:savetheinternet.com	Steve Snyder | Save the Internet	http://www.savetheinternet.com/story/15163	Location DeSoto, TXUnited States 32Â° 37' 15.5712" N, 96Â° 54' 50.7996" W  Your Headline: Stop the Big  Cable- Big Telecom collusion Net Neutrality is essential ...  	60		
346	“big telecom” site:googlepublicpolicy.blogspot.com/search/label/Net	n/a	n/a	n/a	n/a		
347	“big telecom” site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=3	Unlike the airwaves, the Internet is controlled by the big telecom and ... Blackburn sounds like she's taking talking points from the big telecom companies . ...thehill.com/.../63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?... - Cached 	1		
348	“big telecom” site:netneutrality.michaelgeist.ca	n/a	n/a	n/a	n/a		
349	“big telecom” site:wired.com/epicenter/2009/09/net-neutrality-announcement	n/a	n/a	n/a	n/a		
350	“big telecom” site:news.yahoo.com/s/ap/20100108/ap_on_hi_te/us_tec_comcast_fcc_internet_rules	n/a	n/a	n/a	n/a		
351	“big telecom” site:wearetheweb.org	n/a	n/a	n/a	n/a		
352	“big telecom” site:saveournet.ca	CRTC sides with Big Telecom and Fails Online Consumers | SaveOurNet.ca	http://saveournet.ca/content/crtc-sides-with-big-telecom-and-fails-online-consumers	CRTC sides with Big Telecom and Fails Online Consumers. Submitted by Steve Anderson on Thu, 11/20/2008 - 15:23. PRESS RELEASE ...  	16		
353	“big telecom” site:saveournet.ca	2009: Who Will Control Canada's Digital Soul? | SaveOurNet.ca	http://saveournet.ca/content/2009-who-will-control-canada%E2%80%99s-digital-soul	16 Jan 2009 ...  Big telecom companies are trying to do away with the governing guidelines of the Internet called Net Neutrality (or common carriage). ...  	16		
354	“big telecom” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card	Sign the card through Twitter. Sign the card through Facebook. Sign it on our site: HERE. AND, thousands of people have already told Tony Clement to stop ...  	16		
355	“big telecom” site:saveournet.ca	SaveOurNet.ca | Protecting your Internet's level playing field	http://saveournet.ca/node?page=6	Big telecom companies are trying to do away with the governing guidelines of the Internet called ... CRTC sides with Big Telecom and Fails Online Consumers ...  	16		
356	“big telecom” site:saveournet.ca	Businesses Stand Up for Broadband Competition | SaveOurNet.ca	http://saveournet.ca/content/businesses-stand-up-broadband-competition	12 Sep 2009 ... This makes it harder for small independents to differentiate themselves, and thus compete, with the big telecom players. ...  	16		
357	“big telecom” site:saveournet.ca	SaveOurNet.ca | Protecting your Internet's level playing field	http://saveournet.ca/node?page=5	Send the CRTC a Valentine of its own, urging them to put the public's interest before that of the big telecom companies. http://www.unionvoice.org/campaign/ ...  	16		
358	“big telecom” site:saveournet.ca	Blogs | SaveOurNet.ca	http://saveournet.ca/blog?page=4	A great example of how we CAN win the fight against these big telecom companies. ..one technology at a time! From the Vancouver Sun: ...saveournet.ca/blog?page=4 - Cached 	16		
359	“big telecom” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=2	3 Dec 2009 ... Please stop Big Telecom companies from taking control of our Internet use. I support the opinions of Save our Net. ...  	16		
360	“big telecom” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=1	3 Dec 2009 ... stop Big Telecom companies from taking control of our Internet u ... Please stop 'Big Brother', the big telecom companies, in its tracks. ...  	16		
361	“big telecom” site:saveournet.ca	Tell Tony Clement you Want Net Neutrality | SaveOurNet.ca	http://saveournet.ca/TonyClement	We think that's wrong. When it comes to surfing the web, the internet user, not big telecom , should be in the driver's seat. ...  	16		
362	“big telecom” site:saveournet.ca	Media Advisory: CRTC to Make Landmark Decision on Internet Freedom ...	http://saveournet.ca/content/media-advisory-crtc-make-landmark-decision-internet-freedom	19 Nov 2008 ... to Canadian people and putting us on a path towards a more closed Internet defined by the interests of big telecom companies.â ...  	16		
363	“big telecom” site:saveournet.ca	No More Throttling | SaveOurNet.ca	http://saveournet.ca/content/make-sure-theyre-not-throttling-us	The big telecom companies did not initially intend to provide access to these unsanctioned services when they began selling access to the Internet. ...  	16		
364	“big telecom” site:saveournet.ca	Tell the CRTC what you think of their decision | SaveOurNet.ca	http://saveournet.ca/content/tell-crtc-what-you-think-their-decision	20 Nov 2008 ... *(NEW) The CRTC sided with Big Telecom and failed online consumers. The CRTC has announced that it will not force Bell Canada to stop its ...  	16		
365	“big telecom” site:saveournet.ca	Social Media Squad | SaveOurNet.ca	http://saveournet.ca/socialmedia	The Conservative federal government is NOT inclined to support an open Internet, and big telecom's are lobbying heavily. To keep a level playing field  on ...  	16		
366	“big telecom” site:saveournet.ca	SaveOurNet.ca Internet Dance Party | SaveOurNet.ca	http://saveournet.ca/danceparty	The big telecom companies that bring the Internet into our homes and workplaces are trying to take control of how we use the Internet. ...  	16		
367	“big telecom” site:saveournet.ca	Newsroom | SaveOurNet.ca	http://saveournet.ca/newsroom	CRTC sides with Big Telecom and Fails Online Consumers · Media Advisory: CRTC to Make Landmark Decision on Internet Freedom ...  	16		
368	“big telecom” site:news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	n/a	n/a	n/a	n/a		
369	“big telecom” site:news.cnet.com/8301-30686_3-10357806-266.html	n/a	n/a	n/a	n/a		
370	“big telecom” site:searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	n/a	n/a	n/a	n/a		
371	“big telecom” site:pbs.org/moyers/moyersonamerica/net/neutrality.html	n/a	n/a	n/a	n/a		
372	“big telecom” site:cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	n/a	n/a	n/a	n/a		
373	“big telecom” site:news.bbc.co.uk/2/hi/8315918.stm	n/a	n/a	n/a	n/a		
374	“big telecom” site:cybertelecom.org/ci/neutral.htm	n/a	n/a	n/a	n/a		
375	“big telecom” site:circleid.com/topics/net_neutrality	n/a	n/a	n/a	n/a		
376	“big telecom” site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
377	“big telecom” site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
378	“big telecom” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=41		2		
379	“big telecom” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=21		2		
380	“big telecom” site:freepress.net/policy/internet/net_neutrality	n/a	n/a	n/a	n/a		
381	“big telecom” site:openinternetcoalition.com	n/a	n/a	n/a	n/a		
382	“big telecom” site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	n/a	n/a	n/a	n/a		
383	“big telecom” site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
384	“big telecom” site:thedailyshow.com/watch/wed-july-19-2006/net-neutrality-act	n/a	n/a	n/a	n/a		
385	“big telecom” site:techdailydose.nationaljournal.com/2010/01/fcc-using-comcast-dispute-to-p.php	n/a	n/a	n/a	n/a		
386	“big telecom” site:mediacitizen.blogspot.com/2010/01/at-consultant-conjures-evidence-that.html	n/a	n/a	n/a	n/a		
387	“big telecom” site:artsjournal.com/artsjournal1/2010/01/why_musicians_s.shtml	n/a	n/a	n/a	n/a		
388	“open internet” site:themoneytimes.com/reviews/20100109/court-questions-fcc-s-authority-net-neutrality-id-1096453.html	Court questions FCC's authority in Net neutrality | The Money Times	http://www.themoneytimes.com/reviews/20100109/court-questions-fcc-s-authority-net-neutrality-id-1096453.html		1		
389	“open internet” site:pcworld.com/businesscenter/article/186499/court_questions_fcc_authority_to_impose_net_neutrality.html	n/a	n/a	n/a	n/a		
390	“open internet” site:huffingtonpost.com/timothy-karr/att-consultant-conjures-e_b_417317.html	Timothy Karr: AT&T Consultant Conjures 'Evidence' that Obama is ...	http://www.huffingtonpost.com/timothy-karr/att-consultant-conjures-e_b_417317.html		1		
391	“open internet” site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality	In 2005, the FCC issued its Broadband Policy Statement (also known as the Internet Policy Statement), which lists four principles of open Internet , ...  	1		
392	“open internet” site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	n/a	n/a	n/a	n/a		
393	“open internet” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/	The savetheinternet.com coalition is more than a million everyday people who have banded together with thousands of non-profit organizations, businesses and ...  	1470		
394	“open internet” site:savetheinternet.com	FCC Fine Print Could Undermine an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/11/02/fcc-fine-print-could-undermine-open-internet	2 Nov 2009 ... Buried in the fine print of the FCC's proposed Net Neutrality rules is a potential loophole that if left open would undermine the future of ...  	1470		
395	“open internet” site:savetheinternet.com	Deep Packet Inspection  Puts Open Internet at Risk | Free Press	https://www.savetheinternet.com/node/49008	19 Mar 2009 ... Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, ...  	1470		
396	“open internet” site:savetheinternet.com	Young Entrepreneurs Rely on the Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/12/10/young-entrepreneurs-rely-open-internet	10 Dec 2009 ... As a young owner of a small business -- a New York-based startup company called onebluebrick -- I rely on an open Internet , ...  	1470		
397	“open internet” site:savetheinternet.com	Harvard Study Supports an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/10/16/harvard-study-supports-open-internet	16 Oct 2009 ... We know we're right, but it's always comforting when an institution like Harvard thinks so, too.  	1470		
398	“open internet” site:savetheinternet.com	Posts tagged open internet | Save the Internet	http://www.savetheinternet.com/blog/archive/all/open%20internet	New York City could help lead the way for an open Internet by passing a resolution urging the federal government to protect Net Neutrality. ...  	1470		
399	“open internet” site:savetheinternet.com	Thousands File Comments for an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/06/09/thousands-file-comments-open-internet-0	9 Jun 2009 ... At the close of yesterday's FCC comment period about a national Internet plan, thousands of you filed comments in support of an open, ...  	1470		
400	“open internet” site:savetheinternet.com	Open Internet | Free Press	https://www.savetheinternet.com/taxonomy/term/178	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	1470		
401	“open internet” site:savetheinternet.com	FCC Chief 'Boldly' Commits to Net Neutrality | Save the Internet	http://www.savetheinternet.com/blog/09/09/21/fcc-chief-boldly-commits-net-neutrality	21 Sep 2009 ... âIf we wait too long to preserve a free and open Internet , ... âThe rise of serious challenges to the free and open Internet puts us at a ...  	1470		
402	“open internet” site:savetheinternet.com	Free Press Scores Major Victory for an Open Internet | Free Press	https://www.savetheinternet.com/node/45845	On Aug. 1, the public won a historic victory for an open Internet . In a precedent-setting decision, the Federal Communications Commission ruled that Comcast ...  	1470		
403	“open internet” site:savetheinternet.com	Free Press Promotes Open Internet at Broadband Stimulus Roundtable ...	https://www.savetheinternet.com/node/49070	When it comes to the open Internet , the voice of the consumer is clear and unequivocal. In the last week, almost 15000 of Free Press members have sent ...  	1470		
404	“open internet” site:savetheinternet.com	National Conference Spotlights Open Internet Debate | Free Press	https://www.savetheinternet.com/node/40243	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	1470		
405	“open internet” site:savetheinternet.com	Deep Packet Inspection:	https://www.savetheinternet.com/files/Deep_Packet_Inspection_The_End_of_the_Internet_As_We_Know_It.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by WEK IT - Related articles - All 9 versions  18 Mar 2009 ... principles of an open Internet and to consumer choice. MARkETING DPI TO INTERNET SERVICE PROVIDERS. Marketing for DPI equipment extends well ...  	1470		
406	“open internet” site:savetheinternet.com	Thousands File Comments for an Open Internet | Free Press	https://www.savetheinternet.com/node/61297	9 Jun 2009 ... Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, ...  	1470		
407	“open internet” site:savetheinternet.com	Threats to an Open Internet | Save the Internet	http://www.savetheinternet.com/threats-open-internet	The threat to an open internet isn't just speculation -- we've seen what happens when the Internet's gatekeepers get too much control. ...  	1470		
408	“open internet” site:savetheinternet.com	Free Press: Comcast Decision 'Major Victory' for Open Internet ...	https://www.savetheinternet.com/node/42937	1 Aug 2008 ... At 1 p.m. today, Free Press joined Public Knowledge, peer-to-peer company Vuze and the Open Internet Coalition to discuss the impact of the ...  	1470		
409	“open internet” site:savetheinternet.com	Posts tagged open internet | Save the Internet	http://www.savetheinternet.com/blog/archive/all/open%20internet?page=1	Posts tagged open internet . 25000 People Tell FCC to Put the Public First, Support Net Neutrality. By: Megan Tady. October 21, 2009 ...  	1470		
410	“open internet” site:savetheinternet.com	Raymond Steding | Save the Internet	http://www.savetheinternet.com/story/1579	An Open Internet Is Part of Our Basic Civil Rights ... This fundamental change would end the open Internet as we know it. It would damage my ability to ...  	1470		
411	“open internet” site:savetheinternet.com	Daniel Struve | Save the Internet	http://www.savetheinternet.com/story/30294	An open internet is the last bastion for freedom in the United States where everything  else seems to be manipulated by large business and finacial ...  	1470		
412	“open internet” site:savetheinternet.com	The Top 10 Internet Moments of 2009 | Save the Internet	http://www.savetheinternet.com/blog/09/12/23/top-10-internet-moments-2009	23 Dec 2009 ... The Top 10 Open Internet Moments of 2009 (in no particular order): ... The mere suggestion of a rule put the open Internet foes at AT&T, ...  	1470		
413	“open internet” site:savetheinternet.com	Future of the Internet | Free Press	https://www.savetheinternet.com/media_issues/internet	There is a similar threat to an open Internet today, and the stakes couldn't be higher. ... Get involved in the movement for an open Internet ! ...  	1470		
414	“open internet” site:savetheinternet.com	Now Comcast Wants Open Meetings? | Save the Internet	http://www.savetheinternet.com/blog/09/06/14/now-comcast-wants-open-meetings	I'll just sit at home Tweeting, âI hope the FCC protects an open Internet ,â while Comcast and others debate (or ignore) the issues without me. ...  	1470		
415	“open internet” site:savetheinternet.com	Mark Burwinkel | Save the Internet	http://www.savetheinternet.com/story/30352	17 Nov 2009 ... This fundamental change would end the open Internet as we know it. ... Without a free and open internet these collaborations may cease to ...  	1470		
416	“open internet” site:savetheinternet.com	The Internet's Greatest Gift: Participation | Save the Internet	http://www.savetheinternet.com/blog/09/12/16/internets-greatest-gift-participation	16 Dec 2009 ... An Open Internet means  that we can speak, organize and innovate ... An Open Internet changes all this. People can reach audiences that only ...  	1470		
417	“open internet” site:savetheinternet.com	Frequently Asked Questions | Save the Internet	http://www.savetheinternet.com/faq	But as a consequence of a 2005 decision by the Federal Communications Commission , Net Neutrality -- the foundation of the free and open Internet -- was put ...www.savetheinternet.com/faq - Cached - Similar 	1470		
418	“open internet” site:savetheinternet.com	Public Interest Groups Support FCC on Net Neutrality | Save the ...	http://www.savetheinternet.com/blog/09/10/21/public-interest-groups-support-fcc-net-neutrality	21 Oct 2009 ... The power that an open Internet vests in individuals has resulted in ... The open Internet has generated billions of dollars in investment, ...  	1470		
419	“open internet” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/stories/all?page=6	12 Nov 2009 ... This fundamental change would end the open Internet as we know it. More Â». Jay Spain. Raleigh, North Carolina. Nov 12, 2009 ...  	1470		
420	“open internet” site:savetheinternet.com	Join the Fight for Internet Freedom | Free Press	https://www.savetheinternet.com/savetheinternet	The Open Internet Is in Danger. But the free and open Internet we need and value is in danger. The cartel of phone and cable companies that control access ...  	1470		
421	“open internet” site:savetheinternet.com	The Future of the Internet: Open or Closed? | Free Press	https://www.savetheinternet.com/release/340	1 is an open Internet , where you can find or offer any content, ... When more people contribute to an open Internet , the richer we all become. ...  	1470		
422	“open internet” site:savetheinternet.com	Arguments Against Net Neutrality Grow Mold | Save the Internet	http://www.savetheinternet.com/blog/09/10/01/arguments-against-net-neutrality-grow-mold	1 Oct 2009 ... "The open Internet as we know it would not exist if not for regulation. ... "We cannot allow the future of the open Internet to be sabotaged ...  	1470		
423	“open internet” site:googlepublicpolicy.blogspot.com/search/label/Net	n/a	n/a	n/a	n/a		
424	“open internet” site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=4	The " Open Internet " as we know it today has been under attack by ISP's like ATT ... We need Net Neutrality to preserve the open internet that we have ...  	2		
425	“open internet” site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=16	Marsha Blackburn (R-Tenn. spoke against net neutrality regulations today at an event put on by the Safe Internet Alliance.  	2		
426	“open internet” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearings, Day Two: Open Internet Coalition ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-two-open-internet-coalition-zipca-cisp-roks-mezei	Day two of the CRTC network management hearing featured some great presentations from the Open Internet Coalition, Zip.ca, CISP, and two knowledgeable ...  	1110		
427	“open internet” site:netneutrality.michaelgeist.ca	Open Internet Coalition | Neutrality	http://netneutrality.michaelgeist.ca/content/open-internet-coalition	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/content/open-internet-coalition - Cached 	1110		
428	“open internet” site:netneutrality.michaelgeist.ca	CRTC Net Neutrality Hearing Open Door To Regulatory Action ...	http://netneutrality.michaelgeist.ca/crtc-net-neutrality-hearing-open-door-regulatory-action	20 Jul 2009 ... First, it could adopt a test advocated by the Open Internet Coalition ... CRTC Network Management Hearings, Day Two: Open Internet Coalition ...  	1110		
429	“open internet” site:netneutrality.michaelgeist.ca	Internet service providers | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/internet-service-providers?page=4	Search engine giant Google will also be making a presentation at the CRTC hearing as part of the Open Internet Coalition, which also includes Amazon, ...  	1110		
430	“open internet” site:netneutrality.michaelgeist.ca	Ordinary Thursday Anything But For Canadian Internet | Neutrality	http://netneutrality.michaelgeist.ca/fr/node/1752	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/fr/node/1752 - Cached 	1110		
431	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=2	While the submission from the Open Internet Coalition has attracted some media ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1110		
432	“open internet” site:netneutrality.michaelgeist.ca	liberal | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/liberal	With two major parties - Liberals and NDP - now standing squarely in favour of protecting an open Internet , pressure is  likely to build on the Conservatives ...  	1110		
433	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=1	Fighting for some limitations are consumer groups, creator group, Saveournet.ca, and the Open Internet Coalition. They have proposed a test to determine ...  	1110		
434	“open internet” site:netneutrality.michaelgeist.ca	B.C. Government Voices Support for Net Neutrality  | Neutrality	http://netneutrality.michaelgeist.ca/bc-government-voices-support-net-neutrality	25 Feb 2009 ... While the submission from the Open Internet Coalition has attracted ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1110		
435	“open internet” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearings, Day Four: CAIP, CIPPIC for CDM ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-four-caip-cippic-cdm-execulink-primus	The values inherent in the open Internet are values attracting widespread citizen action. ... We are here to convince you of the value of an open Internet . ...netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-four-caip-cippic-cdm-execulink-primus - Cached 	1110		
436	“open internet” site:netneutrality.michaelgeist.ca	angus | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/angus	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/angus - Cached 	1110		
437	“open internet” site:netneutrality.michaelgeist.ca	Lessons from the Net Neutrality Lobby: Balancing openness and ...	http://netneutrality.michaelgeist.ca/lessons-net-neutrality-lobby-balancing-openness-and-control-networked-society	There's no middleman . . .the free and open Internet brings with it the ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, ...  	1110		
438	“open internet” site:netneutrality.michaelgeist.ca	In Case You Missed It: Reflecting on the CRTC's Net Neutrality ...	http://netneutrality.michaelgeist.ca/case-you-missed-it-reflecting-crtcs-net-neutrality-hearing	15 Jul 2009 ... First, the Commission could adopt the Open Internet Coalition/CIPPIC ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1110		
439	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=3	While the submission from the Open Internet Coalition has attracted some media ..... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1110		
440	“open internet” site:netneutrality.michaelgeist.ca	Small ISPs fight ruling that let Bell throttle internet speeds ...	http://netneutrality.michaelgeist.ca/small-isps-fight-ruling-let-bell-throttle-internet-speeds	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/small-isps-fight-ruling-let-bell-throttle-internet-speeds - Cached 	1110		
441	“open internet” site:netneutrality.michaelgeist.ca	prentice | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/prentice	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/prentice - Cached 	1110		
442	“open internet” site:netneutrality.michaelgeist.ca	Access and Development | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/access-and-development	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/topics/access-and-development - Cached 	1110		
443	“open internet” site:netneutrality.michaelgeist.ca	U.S. Net Neutrality Bill Big Leap Over Canadian Law | Neutrality	http://netneutrality.michaelgeist.ca/us-net-neutrality-bill-big-leap-over-canadian-law	12 Aug 2009 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/us-net-neutrality-bill-big-leap-over-canadian-law - Cached 	1110		
444	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=7	19 Apr 2007 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/neutrality-blog?page=7 - Cached 	1110		
445	“open internet” site:netneutrality.michaelgeist.ca	crtc | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/crtc?page=2	While the submission from the Open Internet Coalition has attracted some media .... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1110		
446	“open internet” site:netneutrality.michaelgeist.ca	network management | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/network-management?page=1	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/.../network-management?page... - Cached 	1110		
447	“open internet” site:netneutrality.michaelgeist.ca	comcast | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/comcast	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/comcast - Cached 	1110		
