result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
74	“big government” site:sourcewatch.org/index.php?title=Network_neutrality_legislation	Conspiracy to violate  state election code - SourceWatch	http://www.sourcewatch.org/index.php?title=Conspiracy_to_violate_state_election_code	... who rode to power in 1994 on a wave of revulsion at the everyday ways of big government , has become the living exemplar of some of its worst habits. ...  	134		
75	“big government” site:sourcewatch.org/index.php?title=Network_neutrality_legislation	Karl Rove: Hurricane Katrina Reconstruction "Czar" - SourceWatch	http://www.sourcewatch.org/index.php?title=Karl_Rove:_Hurricane_Katrina_Reconstruction_%22Czar%22	Dan Froomkin, "Mr. Big Government ," Washington Post, September 16, 2005. Jean Carnahan, "Roverian Politics," Fired Up Missouri, September 19, 2005. ...  	134		
76	“big government” site:sourcewatch.org/index.php?title=Network_neutrality_legislation	Manhattan Libertarian Party - SourceWatch	http://www.sourcewatch.org/index.php?title=Manhattan_Libertarian_Party	The Manhattan Libertarian Party states that it "works to decrease the creeping of big government . We believe in freedom. from, rather than dependence upon, ...  	134		
77	“big government” site:sourcewatch.org/index.php?title=Network_neutrality_legislation	Bush administration smear campaigns:  John Forbes Kerry: Latest ...	http://www.sourcewatch.org/index.php?title=Bush_administration_smear_campaigns:_John_Forbes_Kerry:_Latest_Headlines	2 Apr 2004 ... "Earlier this month, she lashed out at what she called Kerry's ' big-government , bureaucratic proposals and programs [that] dwarf the budgets ...  	134		
78	“big government” site:sourcewatch.org/index.php?title=Network_neutrality_legislation	Hillary Clinton: U.S. presidential election, 2008/political ...	http://www.sourcewatch.org/index.php?title=Hillary_Clinton:_U.S._presidential_election,_2008/political_attacks	... her time in the White House reinforces the truth that not only is Hillary a big government liberal, but an arrogant and vicious one'," Berkowitz wrote. ...  	134		
79	“big government” site:sourcewatch.org/index.php?title=Network_neutrality_legislation	Fraser Institute - SourceWatch	http://www.sourcewatch.org/index.php/Fraser_Institute	In 1974, a group of academics and business executives, concerned about big government , founded the Fraser Institute. At the time, there were concerns about ...  	134		
80	“big government” site:technorati.com/tag/Net	net-neutrality Articles, Posts, Blogs, Videos - Technorati	http://technorati.com/tag/net-neutrality	23 Dec 2009 ...  Big Government â Authority: 818. In the ongoing fight over proposed rules that would institute net neutrality, a major proponent of the ...  	9		
81	“big government” site:technorati.com/tag/Net	net neutrality fcc Articles, Posts, Blogs, Videos - Technorati	http://technorati.com/tag/net%2Bneutrality%2Bfcc	Big Government â Authority: 812. In the wake of reports that the Obama ...  Big Government â Authority: 812. Is the Obama administration worried about the ...  	9		
82	“big government” site:technorati.com/tag/Net	net-neutrality Articles, Posts, Blogs, Videos - Technorati	http://technorati.com/tag/net-neutrality?page=5	Big Government â Authority: 811. The FCC, in proposing to change the definition ...  Big Government â Authority: 811. In the wake of reports that the Obama ...  	9		
83	“big government” site:technorati.com/tag/Net	net neutrality Articles, Posts, Blogs, Videos - Technorati	http://technorati.com/tag/net+neutrality?from=http%3A%2F%2Fwww.openrightsgroup.org%2Fnewsblog	Big Government â Authority: 812. The FCC, in proposing to change the definition of an âopen Internetâ from competition-driven to government-driven is ...  	9		
84	“big government” site:technorati.com/tag/Net	net neutrality Articles, Posts, Blogs, Videos - Technorati	http://da.technorati.com/tag/net+neutrality?from=http%3A%2F%2Feptiger.blogspot.com	Big Government â Authority: 811. In the wake of reports that the Obama administration may be inching away from a national broadband policy that encompasses ...  	9		
85	“big government” site:technorati.com/tag/Net	net neutrality Articles, Posts, Blogs, Videos - Technorati	http://support.technorati.com/tag/net+neutrality	Big Government â Authority: 819. With the onset of the holiday season, Washington, D.C., is getting quieter by the day.  However, opponents of net ...  	9		
86	“big government” site:technorati.com/tag/Net	net-neutrality Articles, Posts, Blogs, Videos - Technorati	http://technorati.com/tag/net-neutrality?page=7	Big Government â Authority: 817. Federal Communications Commission (FCC) Chairman Julius Genachowski is facing fresh opposition  in his push for ...  	9		
87	“big government” site:technorati.com/tag/Net	net-roots-nation Articles, Posts, Blogs, Videos - Technorati	http://technorati.com/tag/net-roots-nation	Big Government â Authority: 815. From NowHampshire.com : Democratic Rep. Carol Shea-Porter (NH-01) is not one to keep silent about a major controversy. ...  	9		
88	“big government” site:technorati.com/tag/Net	net neutrality Articles, Posts, Blogs, Videos - Technorati	http://ca.technorati.com/tag/net+neutrality?from=http%3A%2F%2Fwww.openrightsgroup.org	8 Nov 2009 ...  Big Government â Authority: 798. As the Federal Communications Commission pushes forward in crafting its national broadband planâanticipated ...  	9		
89	“big government” site:itpolicy.princeton.edu/pub/neutrality.pdf	n/a	n/a	n/a	n/a		
90	“big government” site:freedomworks.org/blog/rossputin/google-shows-net-neutrality-hypocrisy-by-blocking-	n/a	n/a	n/a	n/a		
91	“big government” site:citizentube.com/2009/08/fighting-for-net-neutrality.html	n/a	n/a	n/a	n/a		
92	“big government” site:technologizer.com/2009/09/21/gop-moves-to-block-net-neutrality	n/a	n/a	n/a	n/a		
93	“big government” site:remarkk.com/2008/03/29/bell-canada-hands-net-neutrality-advocates-a-gift	n/a	n/a	n/a	n/a		
94	“big government” site:searchcloudcomputing.techtarget.com/news/article/0,289142,sid201_gci1369366,00.html	n/a	n/a	n/a	n/a		
95	“big government” site:ctia.org/blog/index.cfm/2009/12/15/CTIA-Debated-Public-Interest-Group-on-Net-Neutrality	n/a	n/a	n/a	n/a		
96	“big government” site:democraticmedia.ca/net-neutrality/net-neutrality	n/a	n/a	n/a	n/a		
97	“big government” site:springer.com/economics/r	n/a	n/a	n/a	n/a		
98	“new regulation” site:googlepublicpolicy.blogspot.com/2007/06/what-do-we-mean-by-net-neutrality.html	n/a	n/a	n/a	n/a		
99	“new regulation” site:books.google.com/books?id=WGPZ6BLBpkMC&pg=PT177&lpg=PT177&dq="net	Modernisation of European competition law: the Commission's ... - Google Books Result	http://books.google.com/books?id=hQxWdSLMvqsC&dq=%E2%80%9Cnew+regulation%E2%80%9D+site:books.google.com/books%3Fid%3DWGPZ6BLBpkMC&printsec=frontcover&source=bl&ots=4bVbCdS8Bz&sig=K8omplYeP9NO6KMdSaKCUg4E1SM&hl=en&ei=AvhIS-HJF8KG-QajppVM&sa=X&oi=book_result&ct=result&resnum=1&ved=0CAcQ6AEwAA		10		
